county_pid,owner,owner_group,situs_address,municipality,property_use,property_type,acres,total_value,touching_parcels,touching_parcels_not_county_owned,polaris_url
11326101,CHARLOTTE MECKLENBURG BOARD OF EDUCATION,CMS (Board of Education),10501 WINDY GROVE RD UNINC NC,MECKLENBURG COUNTY-UNINCORPORATED,SCHOOL - PUBLIC,Institutional,14.825,61207900,4,4,https://polaris3g.mecklenburgcountync.gov/?pid=11326101
19902102,MECKLENBURG COUNTY,County government,14816 YORK RD UNINC NC,MECKLENBURG COUNTY-UNINCORPORATED,REC AREA,"Public land, ROW & utility",229.551,22906600,4,1,https://polaris3g.mecklenburgcountync.gov/?pid=19902102
19945214,MECKLENBURG COUNTY,County government,15416 YORK RD UNINC NC,MECKLENBURG COUNTY-UNINCORPORATED,SINGLE FAMILY RESIDENTIAL - ACREAGE,Single-family homes,9.432,530900,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=19945214
14109101,MECKLENBURG COUNTY,County government,7801 DOUGLAS DR CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",1.287,45500,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=14109101
22110397,MECKLENBURG COUNTY,County government,STRATFIELD PLACE CR PINEVILLE NC,PINEVILLE,GREENWAY TRAIL,"Public land, ROW & utility",0.143,20000,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=22110397
04927128,MECKLENBURG COUNTY,County government,E W T HARRIS BV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",1.821,748300,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=04927128
02703214,MECKLENBURG COUNTY,County government,O'SHANTA CT CHARLOTTE NC,CHARLOTTE,100 YEAR FLOOD PLAIN - AC,"Vacant, floodplain & farm",2.999,41000,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=02703214
00519143,MECKLENBURG COUNTY,County government,NANNIE POTTS LN CORNELIUS NC,CORNELIUS,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.595,40600,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=00519143
15719219,MECKLENBURG COUNTY,County government,833 N SHARON AMITY RD CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.589,168000,4,4,https://polaris3g.mecklenburgcountync.gov/?pid=15719219
17517328,MECKLENBURG COUNTY,County government,3204 WESTFIELD RD CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.212,630000,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=17517328
06910438,MECKLENBURG COUNTY,County government,3299 VENICE ST CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.317,66000,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=06910438
06911304,MECKLENBURG COUNTY,County government,CELIA AV CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.153,6800,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=06911304
06909409,MECKLENBURG COUNTY,County government,CELIA AV CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.186,19300,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=06909409
07501220,PUBLIC LIBRARY OF CHARLOTTE & MECKLENBURG COUNTY,Library / ABC / Landmarks,2213 GILBERT ST CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.343,99900,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=07501220
08002308,PUBLIC LIBRARY OF CHARLOTTE & MECK COUNTY,Library / ABC / Landmarks,313 N COLLEGE ST CHARLOTTE NC,CHARLOTTE,COMMERCIAL,Commercial & office,0.578,6634400,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=08002308
08110206,MECKLENBURG COUNTY,County government,617 E 18TH ST CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.174,175000,4,1,https://polaris3g.mecklenburgcountync.gov/?pid=08110206
09908328,MECKLENBURG COUNTY,County government,5128 KILDARE DR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.300,121600,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=09908328
02912184,MECKLENBURG COUNTY,County government,CHRUDAN DR CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.326,2000,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=02912184
12521326,MECKLENBURG COUNTY,County government,800 S KINGS DR CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.708,767400,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=12521326
01919105,MECKLENBURG COUNTY,County government,15514 HOLBROOKS RD UNINC NC,MECKLENBURG COUNTY-UNINCORPORATED,OTHER COUNTY PROPERTY,"Public land, ROW & utility",7.477,473900,4,1,https://polaris3g.mecklenburgcountync.gov/?pid=01919105
06907708,MECKLENBURG COUNTY,County government,3035 CELIA AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.379,36200,4,1,https://polaris3g.mecklenburgcountync.gov/?pid=06907708
07504235,MECKLENBURG COUNTY,County government,1809 CATHERINE SIMMONS AV CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",0.176,22200,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=07504235
07509318,MECKLENBURG COUNTY,County government,1032 ANDRILL TR CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.167,0,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=07509318
01935103,MECKLENBURG COUNTY,County government,11508 TRAILS END LN UNINC NC,MECKLENBURG COUNTY-UNINCORPORATED,SINGLE FAMILY RESIDENTIAL - ACREAGE,Single-family homes,3.338,528400,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=01935103
02710590,MECKLENBURG COUNTY,County government,SUTTONVIEW DR CHARLOTTE NC,CHARLOTTE,100 YEAR FLOOD PLAIN - AC,"Vacant, floodplain & farm",0.701,61100,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=02710590
11501503,MECKLENBURG COUNTY,County government,1636 DODGE AV CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",0.202,50000,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=11501503
06909408,MECKLENBURG COUNTY,County government,CELIA AV CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.163,15800,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=06909408
19354106,MECKLENBURG COUNTY,County government,8413 E INDEPENDENCE BV CHARLOTTE NC,CHARLOTTE,100 YEAR FLOOD PLAIN - AC,"Vacant, floodplain & farm",4.104,264500,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=19354106
21310122,MECKLENBURG COUNTY,County government,CORNWALLIS LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",1.054,115600,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=21310122
21909105,CHARLOTTE MECKLENBURG BOARD OF EDUCATION,CMS (Board of Education),16012 STEELE CREEK RD CHARLOTTE NC,CHARLOTTE,SCHOOL - PUBLIC,Institutional,10.004,660900,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=21909105
18511114,MECKLENBURG COUNTY,County government,1142 WILLHAVEN DR CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.942,211500,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=18511114
14129106,MECKLENBURG COUNTY,County government,GARRISON RD CHARLOTTE NC,CHARLOTTE,INDUSTRIAL,Industrial & warehouse,4.593,429400,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=14129106
20304649,MECKLENBURG COUNTY,County government,NATIONS FORD RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",11.782,607500,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=20304649
09908327,MECKLENBURG COUNTY,County government,5134 KILDARE DR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.259,121600,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=09908327
01308105,CHARLOTTE MECKLENBURG BOARD OF EDUCATION,CMS (Board of Education),13345 BEATTIES FORD RD HUNTERSVILLE NC,HUNTERSVILLE,SCHOOL - PUBLIC,Institutional,58.513,26929700,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=01308105
11501516,MECKLENBURG COUNTY,County government,2713 MAYFAIR AV CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",0.208,35000,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=11501516
22708103,MECKLENBURG COUNTY,County government,HIGH RIDGE RD CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",10.757,118900,4,4,https://polaris3g.mecklenburgcountync.gov/?pid=22708103
13314119,MECKLENBURG COUNTY,County government,EXECUTIVE CENTER DR CHARLOTTE NC,CHARLOTTE,100 YEAR FLOOD PLAIN - AC,"Vacant, floodplain & farm",2.560,79100,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=13314119
06708418,MECKLENBURG COUNTY,County government,2811 ROYSTON RD CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.274,92500,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=06708418
07504231,MECKLENBURG COUNTY,County government,IRMA ST CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",0.104,25900,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=07504231
07509320,MECKLENBURG COUNTY,County government,1024 ANDRILL TR CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.147,0,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=07509320
01943755,MECKLENBURG COUNTY,County government,13721 FERRELLTOWN PY HUNTERSVILLE NC,HUNTERSVILLE,SINGLE FAMILY RESIDENTIAL - ACREAGE,Single-family homes,10.647,438200,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=01943755
09908424,MECKLENBURG COUNTY,County government,1800 SHANNONHOUSE DR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.337,76000,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=09908424
07504337,MECKLENBURG COUNTY,County government,1713 CATHERINE SIMMONS AV CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",0.174,25100,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=07504337
15111209,MECKLENBURG COUNTY,County government,2932 WESTFIELD RD CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.558,700000,4,1,https://polaris3g.mecklenburgcountync.gov/?pid=15111209
08704115,MECKLENBURG COUNTY,County government,3901 PINE GROVE CR CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",4.272,2303000,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=08704115
09908329,MECKLENBURG COUNTY,County government,5122 KILDARE DR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.293,121600,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=09908329
05907201,MECKLENBURG COUNTY,County government,5912 YAHTZEE LN CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL - ACREAGE,Single-family homes,2.127,139200,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=05907201
12312405,CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,Hospital Authority (Atrium),SCOTT AV CHARLOTTE NC,CHARLOTTE,OFFICE,Commercial & office,0.484,1367100,4,1,https://polaris3g.mecklenburgcountync.gov/?pid=12312405
18929154,MECKLENBURG COUNTY,County government,8860 MONROE RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",5.897,251800,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=18929154
17517323,MECKLENBURG COUNTY,County government,3224 WESTFIELD RD CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.217,630000,4,1,https://polaris3g.mecklenburgcountync.gov/?pid=17517323
05706125,MECKLENBURG COUNTY,County government,TANGLEBRIAR DR CHARLOTTE NC,CHARLOTTE,100 YEAR FLOOD PLAIN - AC,"Vacant, floodplain & farm",0.454,3300,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=05706125
22120122,MECKLENBURG COUNTY,County government,BANNINGTON RD CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",2.340,150600,4,1,https://polaris3g.mecklenburgcountync.gov/?pid=22120122
17517321,MECKLENBURG COUNTY,County government,3232 WESTFIELD RD CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.217,630000,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=17517321
17109104,MECKLENBURG COUNTY,County government,5715 WEDGEWOOD DR CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.413,261300,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=17109104
14109402,MECKLENBURG COUNTY,County government,DOUGLAS DR CHARLOTTE NC,CHARLOTTE,100 YEAR FLOOD PLAIN - AC,"Vacant, floodplain & farm",3.482,44800,4,1,https://polaris3g.mecklenburgcountync.gov/?pid=14109402
07508348,MECKLENBURG COUNTY,County government,1505 WADDELL ST CHARLOTTE NC,CHARLOTTE,OTHER MUNICIPAL,"Public land, ROW & utility",4.881,225800,4,4,https://polaris3g.mecklenburgcountync.gov/?pid=07508348
08911117,MECKLENBURG COUNTY,County government,LAMBETH DR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.260,53800,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=08911117
08303126,MECKLENBURG COUNTY,County government,3215 CULLMAN AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.413,520400,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=08303126
17517407,MECKLENBURG COUNTY,County government,3004 MANOR RD CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.183,595000,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=17517407
09911622,MECKLENBURG COUNTY,County government,5415 DOLPHIN LN CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.349,121600,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=09911622
16915115,MECKLENBURG COUNTY,County government,REYNOLDS AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.341,19900,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=16915115
14521111,MECKLENBURG COUNTY,County government,WHITEHURST RD CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.207,84000,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=14521111
19356104,MECKLENBURG COUNTY,County government,7630 E INDEPENDENCE BV CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",11.957,428200,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=19356104
01323103,MECKLENBURG COUNTY,County government,NECK RD HUNTERSVILLE NC,HUNTERSVILLE,SINGLE FAMILY RESIDENTIAL - ACREAGE,Single-family homes,42.757,1591400,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=01323103
09510263,MECKLENBURG COUNTY,County government,3020 HARBINGER CT CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.226,180000,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=09510263
09313403,MECKLENBURG COUNTY,County government,3015 DUNLAVIN WY CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.367,93500,4,1,https://polaris3g.mecklenburgcountync.gov/?pid=09313403
07504323,MECKLENBURG COUNTY,County government,1609 CATHERINE SIMMONS AV CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",0.183,22200,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=07504323
07707605,MECKLENBURG COUNTY,County government,917 RODEY AV CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",0.176,85000,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=07707605
09103308,MECKLENBURG COUNTY,County government,1001 TREMBETH DR CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",0.452,287100,4,1,https://polaris3g.mecklenburgcountync.gov/?pid=09103308
09908203,MECKLENBURG COUNTY,County government,5215 KILDARE DR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.245,310700,4,1,https://polaris3g.mecklenburgcountync.gov/?pid=09908203
20301128,MECKLENBURG COUNTY,County government,2632 S TRYON ST CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",6.394,2923000,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=20301128
02524196,MECKLENBURG COUNTY PARKS AND RECREATION DEPARTMENT,County government,AMBLESIDE DR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL - COMMON,HOA common area,0.094,0,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=02524196
09510216,MECKLENBURG COUNTY,County government,1726 MASONIC DR CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.547,191300,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=09510216
09313405,MECKLENBURG COUNTY,County government,3025 DUNLAVIN WY CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.451,99000,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=09313405
16522146,MECKLENBURG COUNTY,County government,6801 IDLEWILD BROOK LN CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.331,70000,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=16522146
09910233,MECKLENBURG COUNTY,County government,5521 RUTH DR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.403,128000,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=09910233
16722301,MECKLENBURG COUNTY,County government,6611 MOUNTING ROCK RD CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.244,65000,4,1,https://polaris3g.mecklenburgcountync.gov/?pid=16722301
16521402,MECKLENBURG COUNTY,County government,E W T HARRIS BV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.236,13800,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=16521402
06902711,MECKLENBURG COUNTY,County government,2525 ROSLYN AV CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.273,130000,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=06902711
06909636,MECKLENBURG COUNTY,County government,2212 CELIA AV CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.092,195600,4,1,https://polaris3g.mecklenburgcountync.gov/?pid=06909636
07509319,MECKLENBURG COUNTY,County government,1028 ANDRILL TR CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.157,0,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=07509319
08501425,MECKLENBURG COUNTY,County government,220 W 30TH ST CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",1.910,1763200,4,4,https://polaris3g.mecklenburgcountync.gov/?pid=08501425
16915106,MECKLENBURG COUNTY,County government,REYNOLDS AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.265,15500,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=16915106
17517414,MECKLENBURG COUNTY,County government,321 FIELDBROOK PL CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.205,630000,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=17517414
21313542,MECKLENBURG COUNTY,County government,RIVERWOOD RD CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.080,1200,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=21313542
17104236,MECKLENBURG COUNTY,County government,1230 E WOODLAWN RD CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.417,178800,4,4,https://polaris3g.mecklenburgcountync.gov/?pid=17104236
15303403,MECKLENBURG COUNTY,County government,BRUNSWICK AV CHARLOTTE NC,CHARLOTTE,100 YEAR FLOOD PLAIN - AC,"Vacant, floodplain & farm",0.441,139100,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=15303403
20911206,MECKLENBURG COUNTY,County government,3425 JOHNNY CAKE LN CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.601,277500,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=20911206
17512185,MECKLENBURG COUNTY,County government,PARK RD CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.310,54600,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=17512185
14118101,MECKLENBURG COUNTY,County government,GARRISON RD CHARLOTTE NC,CHARLOTTE,INDUSTRIAL,Industrial & warehouse,9.946,1100900,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=14118101
15704153,CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,Hospital Authority (Atrium),501 BILLINGSLEY RD CHARLOTTE NC,CHARLOTTE,OFFICE,Commercial & office,8.188,15495400,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=15704153
17108221,MECKLENBURG COUNTY,County government,1121 MOCKINGBIRD LN CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.257,261300,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=17108221
09510215,MECKLENBURG COUNTY,County government,1732 MASONIC DR CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.534,191300,4,1,https://polaris3g.mecklenburgcountync.gov/?pid=09510215
09908425,MECKLENBURG COUNTY,County government,1750 SHANNONHOUSE DR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.327,76000,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=09908425
11703111,MECKLENBURG COUNTY,County government,1910 WEST BV CHARLOTTE NC,CHARLOTTE,MULTI FAMILY,Multi-family,0.891,252000,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=11703111
09510218,MECKLENBURG COUNTY,County government,1714 MASONIC DR CHARLOTTE NC,CHARLOTTE,GREENWAY TRAIL,"Public land, ROW & utility",0.502,191300,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=09510218
16717547,MECKLENBURG COUNTY,County government,706 SHERYL CR CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.565,36000,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=16717547
02930195,MECKLENBURG COUNTY,County government,4403 RIDGE RD CHARLOTTE NC,CHARLOTTE,USE VALUE HOMESITE,Single-family homes,3.443,341100,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=02930195
02326112,MECKLENBURG COUNTY ABC BOARD,Library / ABC / Landmarks,9737 CALLABRIDGE CT UNINC NC,MECKLENBURG COUNTY-UNINCORPORATED,COMMERCIAL,Commercial & office,1.451,1658300,4,4,https://polaris3g.mecklenburgcountync.gov/?pid=02326112
11505116,MECKLENBURG COUNTY,County government,BROOKSVALE ST CHARLOTTE NC,CHARLOTTE,INDUSTRIAL,Industrial & warehouse,2.553,659200,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=11505116
00744109,CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,Hospital Authority (Atrium),14432 GRUNDYS WY DAVIDSON NC,DAVIDSON,HOSPITALS - PUBLIC,Institutional,0.501,102100,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=00744109
19354583,MECKLENBURG COUNTY,County government,BIG CREEK CT CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",1.057,46700,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=19354583
10704101,MECKLENBURG COUNTY,County government,6320 BARRINGTON DR CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",1.485,91000,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=10704101
16308313,MECKLENBURG COUNTY,County government,4841 STAFFORD CR CHARLOTTE NC,CHARLOTTE,FLUM/SWIM FLOODWAY (NO BUILD ZONE),"Vacant, floodplain & farm",0.421,285000,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=16308313
16915532,MECKLENBURG COUNTY,County government,REYNOLDS AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.244,14300,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=16915532
17318165,MECKLENBURG COUNTY,County government,RED BARN LN CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.068,11900,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=17318165
07504324,MECKLENBURG COUNTY,County government,1613 CATHERINE SIMMONS AV CHARLOTTE NC,CHARLOTTE,REC AREA,"Public land, ROW & utility",0.179,22200,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=07504324
21906146,MECKLENBURG COUNTY,County government,WALKER BRANCH DR CHARLOTTE NC,CHARLOTTE,MULTI FAMILY,Multi-family,1.010,22000,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=21906146
13731104,CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,Hospital Authority (Atrium),10545 TRUELIGHT CHURCH RD MINT HILL NC,MINT HILL,HOSPITALS - PUBLIC,Institutional,6.873,619400,4,3,https://polaris3g.mecklenburgcountync.gov/?pid=13731104
14517205,MECKLENBURG COUNTY,County government,AMAY JAMES AV CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL,Single-family homes,0.168,100000,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=14517205
03522105,MECKLENBURG COUNTY,County government,6830 OLD PLANK RD CHARLOTTE NC,CHARLOTTE,SINGLE FAMILY RESIDENTIAL - ACREAGE,Single-family homes,1.107,157500,4,0,https://polaris3g.mecklenburgcountync.gov/?pid=03522105
16915113,MECKLENBURG COUNTY,County government,REYNOLDS AV CHARLOTTE NC,CHARLOTTE,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.358,20900,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=16915113
00519145,MECKLENBURG COUNTY,County government,NANNIE POTTS LN CORNELIUS NC,CORNELIUS,OTHER COUNTY PROPERTY,"Public land, ROW & utility",0.736,47400,4,2,https://polaris3g.mecklenburgcountync.gov/?pid=00519145
